category_type,asin,title,imgUrl,productURL,stars,reviews,price,listPrice,category_id,isBestSeller,boughtInLastMonth
Others,B09NVJKK3B,"iPhone Fast Charger Cord, [3Pack-3/6/10FT] USB C to Lightning Cable, Apple MFI Certified Type C Charging Syncing Cord Power Delivery Wire for iPhone 14/13/13 Pro Max/13 Mini/12 Pro/11 Pro Max/8/XR/XS",https://m.media-amazon.com/images/I/71HQeSSqZKL._AC_UL320_.jpg,https://www.amazon.com/dp/B09NVJKK3B,4.5,0,5.99,0,76,false,0
Others,B07KBQQ82D,"Lexar High-Performance 633x 512GB microSDXC UHS-I Card w/ SD Adapter, C10, U3, V30, A2, Full-HD & 4K Video, Up To 100MB/s Read, for Smartphones, Tablets, and Action Cameras (LSDMI512BBNL633A)",https://m.media-amazon.com/images/I/81FraSRGciS._AC_UL320_.jpg,https://www.amazon.com/dp/B07KBQQ82D,4.6,0,32.99,0,76,false,0
Others,B09CB3M6GT,SanDisk 64GB Ultra SD Memory Card 5 Pack SDXC UHS-I Class 10 (SDSDUNR-064G-GN3IN) Bundle with 5 SD Card Cases & 1 Everything But Stromboli Card Reader,https://m.media-amazon.com/images/I/81+VdG0q-5L._AC_UL320_.jpg,https://www.amazon.com/dp/B09CB3M6GT,4.6,0,45.63,0,76,false,0
Others,B089CVMLQJ,"32GB BOYMXU TF Card with Adapter,High Speed Memory Card Class 10 TF Card Memory Card for Phone Camera Computer-Update",https://m.media-amazon.com/images/I/61kdx5TrXUL._AC_UL320_.jpg,https://www.amazon.com/dp/B089CVMLQJ,4.5,0,7.99,0,76,false,0
Others,B09PTC44BF,"OIITH (2-Pack) iPhone Charger 10Ft for Apple MFi Certified, Strong Nylon Braided Extra Long Lightning Cable, Fast 2.4A iPhone USB Charging Cord for iPhone 13/12/11 Pro/X/Xs Max/XR/8 Plus/7/6",https://m.media-amazon.com/images/I/81iWRnuU5FL._AC_UL320_.jpg,https://www.amazon.com/dp/B09PTC44BF,4.4,0,15.99,0,76,false,0
Others,B0C4GYZMRG,GRBeid Magnetic Charging Cable(3.3ft) Fast Charger Absorption Nano Magnetic Charging Cord for iPhone14/13/12/11/XS/XR/8/7/6s/6/5S/SE/iPad/Pod/ (3.3ft,https://m.media-amazon.com/images/I/6138jBnc2pL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C4GYZMRG,4.2,0,12.99,0,76,false,0
Others,B08HBQL32M,Alto Charger Cable - Replacement USB Magnetic Charger Cord - Universal Design - 18in,https://m.media-amazon.com/images/I/61f8Mqym3AL._AC_UL320_.jpg,https://www.amazon.com/dp/B08HBQL32M,4.3,0,8.95,0,76,false,0
Others,B07KW738FQ,"Native Union Belt Cable Universal - 6.5ft Ultra-Strong Reinforced [MFi Certified] Durable Charging Cable with 3-in-1 Adaptor for Lightning, USB-C and Micro-USB Devices (Zebra)",https://m.media-amazon.com/images/I/71j0BVuQIeL._AC_UL320_.jpg,https://www.amazon.com/dp/B07KW738FQ,4.5,0,39.99,0,76,false,0
Others,B0C9PF1TTB,"iPhone Aux Cord for Car, Lightning to 3.5mm Aux Cord 2 in 1 Audio and Charging Cable for Car Home Stereo Speaker Headphone Car Charger Compatible with iPhone 14 13 12 11 Pro Max XR XS 8 iPad iPod-4FT",https://m.media-amazon.com/images/I/71XIzZU4gcL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C9PF1TTB,4.4,0,5.99,0,76,false,0
Others,B01ANMNH3Q,"Aztech Compatible for HP 78A Toner Cartridge Replacement for CE278A Replacement for HP Laserjet P1606dn 1536dnf 1606dn MFP M1536dnf P1606 M1536 P1560 P1566 Toner Printer Ink (Black, 2-Pack)",https://m.media-amazon.com/images/I/71mKsPkMYNL._AC_UL320_.jpg,https://www.amazon.com/dp/B01ANMNH3Q,4.4,0,33.99,49.99,76,false,200
Others,B07L8G2NZ2,"JSAUX 【Apple MFi Certified】 Lightning Cable 6ft, iPhone Charger Cable Nylon Braided Heavy Duty, Upgraded C89 USB Lightning Cord for iPhone 11 Xs Max X XR 8 7 6s 6 Plus SE 5 5s, iPad, iPod-Red",https://m.media-amazon.com/images/I/61bEyzzC63L._AC_UL320_.jpg,https://www.amazon.com/dp/B07L8G2NZ2,4.6,0,12.98,0,76,false,0
Others,B0CBK98GQ4,"Stylus Pens for iPad,Palm Rejection,10mins Fast Charging,StylusLink ActiveTouch Screen Styluses Compatible W/iPad 6/7/8/9/10th,iPad Pro12.9/11"",iPad Mini 5/6th,iPad Air 3rd/4th/5-(1Stylus/3Nibs)",https://m.media-amazon.com/images/I/517IA+WjxUL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CBK98GQ4,4.6,0,13.99,0,76,false,0
Others,B0BRQCGJNL,"[Apple MFi Certified] iPhone Charger, 2Pack Lightning Cable Apple Charging Cords &Fast Quick USB Wall Charger Travel Block Plug Adapter for iPhone 14/13/12/11 Pro/11/10/XS MAX/XR/8/7/6s/6 Plus/AirPods",https://m.media-amazon.com/images/I/61LOFMSRLJL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BRQCGJNL,4.1,0,14.99,0,76,false,0
Others,B07D23M7NC,Sabra Technologies Shielded rj45 cat6 cat 6a connectors Gold Plated Cat6 Pass Through Connectors 23awg Cat6 Shielded Cat6/Cat6a Modular Plugs Ethernet Ends (60 PCS),https://m.media-amazon.com/images/I/61-dwg+Ip8L._AC_UL320_.jpg,https://www.amazon.com/dp/B07D23M7NC,4.4,0,19.95,0,76,false,0
Others,B078GDPVJV,COOYA Compatible with Apple Pencil 1st Gen Charger Adapter Replacement for Apple Pencil 1st Generation 2-Pack Charging Adapter iPencil Charger Connector for Lightning Charging Adapter for iPad Pro Air,https://m.media-amazon.com/images/I/41-Cgd1gaGL._AC_UL320_.jpg,https://www.amazon.com/dp/B078GDPVJV,4.7,0,7.99,0,76,false,0
Others,B0BZL53P1P,"Multi Charger Cable with Lightning&USB C Port 2 in 1 Nylon Braided Multiple USB Cable Fast Charging Cord for Apple/Android Devices Compatible with iPhone 15 14 13 12 Pro Max, iPad, Samsung, Google-4FT",https://m.media-amazon.com/images/I/71qUIie6YcL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BZL53P1P,4.4,0,5.49,0,76,false,0
Others,B00BBIEKM4,"HP 971X | PageWide Cartridge High Yield | Cyan | Works with HP OfficeJet Pro X451, X476, X551, X576 | CN626AM",https://m.media-amazon.com/images/I/71aaX7jELgL._AC_UL320_.jpg,https://www.amazon.com/dp/B00BBIEKM4,4.8,0,144.89,0,76,false,100
Others,B09W2J1P7P,"5 Pack Short Lightning Cable(8 Inch), [Apple MFi Certified] iPhone Fast Charging Cable,USB to Lightning High Speed Data Sync Nylon Braided Cord for iPhone 14/13/12/11/XR/X/8/7/6/iPad/Airpods/PowerBank",https://m.media-amazon.com/images/I/71TvBm09zlL._AC_UL320_.jpg,https://www.amazon.com/dp/B09W2J1P7P,4.7,0,9.99,0,76,false,0
Others,B0C6PJ4TB6,"Stylus Pen for ipad,Yebos Stylus Customizable Shortcut Buttons, Palm Rejection, Tilt Sensitivity, Work for Apple iPad Pro 11&12.9"", iPad 10th-7th, iPad Air, iPad Mini, Apple Pencil 1st/2nd Generation",https://m.media-amazon.com/images/I/511YfjuV5RL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C6PJ4TB6,4.6,0,21.24,24.99,76,false,0
Others,B0CGB1D4L5,"Stylus Pen for iPad 9th&10th Generation Palm Rejection with Pen Case Magnetic Stylus for iPad Pencil,Pen for Apple iPad Compatible with (2018-2023) iPad Pro 11&12.9 inch, iPad 6/7/8/9/10th",https://m.media-amazon.com/images/I/51Hk31wDv6L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CGB1D4L5,5,0,19.99,0,76,false,0
Others,B08DV2ZKVN,White Replacement Tips for JAMJAKE K10 Stylus Pen (4 Pack),https://m.media-amazon.com/images/I/51FjvB7AUhL._AC_UL320_.jpg,https://www.amazon.com/dp/B08DV2ZKVN,4.4,0,10.99,0,76,false,0
Others,B0BLP7S9CR,iPhone Charger [Apple MFi Certified] 3Pack 6FT Premium Braided Nylon Lightning Cable Fast Charging iPhone Charger Cord Compatible with iPhone 14 13 12 11 Pro Max XS XR X 8 7 6 5 iPad and More,https://m.media-amazon.com/images/I/71FLa3BbrLL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BLP7S9CR,4.5,0,9.99,10.99,76,false,0
Others,B089MG32YL,"Amazon Basics RJ45 Cat 7 Ethernet Patch Cable, 10Gpbs High-Speed Cable, 600MHz, Snagless, 25 Foot, Black",https://m.media-amazon.com/images/I/71tY698ujsL._AC_UL320_.jpg,https://www.amazon.com/dp/B089MG32YL,4.7,0,8.67,9.97,76,false,0
Others,B07JHC68YK,BENFEI VGA to VGA 6 Feet Cable with Ferrites,https://m.media-amazon.com/images/I/611rOc6PWYL._AC_UL320_.jpg,https://www.amazon.com/dp/B07JHC68YK,4.6,0,7.99,0,76,false,400
Others,B073RB9HZM,"T-H-SEE iPad Cable, 6ft White 30 Pin to USB Cable High Speed Sync Charging Cord Cables for iPhone 4/4s, iPhone 3G/3GS, iPad 1/2/4, iPod",https://m.media-amazon.com/images/I/41Bq0+liU3L._AC_UL320_.jpg,https://www.amazon.com/dp/B073RB9HZM,4.4,0,5.29,0,76,false,0
Others,B07VD5KBMP,"UGREEN Aux Cord for iPhone Aux to Lightning Cable for Car Adapter MFi Certified Lightning 3.5mm Headphone Male Audio Jack Compatible with iPhone 14 Pro Max/13 12 11 Pro Max/12 11 XR SE/8 Plus, 3.3FT",https://m.media-amazon.com/images/I/61M-O25HkWL._AC_UL320_.jpg,https://www.amazon.com/dp/B07VD5KBMP,4.6,0,16.99,0,76,false,0
Others,B0B9M97CNS,"USB C to Lightning Cable Apple MFi Certified iPhone Fast Charger 6FT 2Pack Charging for 13 Pro Max 12 11 X XS XR 8 Plus, iPad, AirPods Pro…",https://m.media-amazon.com/images/I/61QK5I1-wFL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B9M97CNS,4.5,0,7.99,0,76,false,0
Others,B09SRV6NS3,"PNY XLR8 512GB Gaming Class 10 U3 V30 microSDXC Flash Memory Card - 100MB/s, Class 10, U3, V30, A2, 4K UHD, Full HD, UHS-I, micro SD",https://m.media-amazon.com/images/I/618u9NbSr1L._AC_UL320_.jpg,https://www.amazon.com/dp/B09SRV6NS3,4.8,0,32.99,44.99,76,false,0
Others,B092M3MNLS,"Ercielook CAT8 Ethernet Cable 100 ft High Speed, Shielded Flat Internet Cable with Clips, Weatherproof S/FTP UV Resistant for Router/Gaming/Modem - Black 30 M",https://m.media-amazon.com/images/I/61srVuvNo9L._AC_UL320_.jpg,https://www.amazon.com/dp/B092M3MNLS,4.7,0,5.99,0,76,false,0
Others,B01N7B8QIS,HUYUN The Webcam Privacy Shutter Protects Lens Cap Hood Cover Compatible for Logitech HD Pro Webcam C920 & C930e & C922X C922x Pro,https://m.media-amazon.com/images/I/51Hfvu7snrL._AC_UL320_.jpg,https://www.amazon.com/dp/B01N7B8QIS,4.6,0,6.99,8.39,76,false,0
Others,B08THGX7G2,Apple Certified Lightning Male to USB Female Adapter OTG and Charger Cable for iPhone 11 12 Mini max pro xs xr x se 7 8plus Ipad air A Camera Memory Stick Flash Drive Cord Converter Charging Splitter,https://m.media-amazon.com/images/I/51PhlKtlyCL._AC_UL320_.jpg,https://www.amazon.com/dp/B08THGX7G2,4,0,11.99,0,76,false,0
Others,B08NTK7FGX,"Smart Ink Compatible Ink Cartridge Replacement for HP 902XL 902 XL (2 Black, Combo Pack) to use with OfficeJet Pro 6978 6968 6970 6975 6960 Officejet 6962 6958 6950 6954 6951 6956 6961 6963 6964 6966",https://m.media-amazon.com/images/I/71o2B1TJfuL._AC_UL320_.jpg,https://www.amazon.com/dp/B08NTK7FGX,4.3,0,35.99,0,76,false,200
Others,B08LTCCHHW,"Cat6 Ethernet Cable, 15 Feet (10 Pack) LAN, utp Cat 6, RJ45, Network Cord, Patch, Internet Cable - 15 ft - Black",https://m.media-amazon.com/images/I/817Ed4vxbGL._AC_UL320_.jpg,https://www.amazon.com/dp/B08LTCCHHW,4.8,0,16.99,0,76,false,0
Others,B09KVCQXQP,"MEKO 4 Pack Upgraded 0.72mm Fine Ponit Precise Replacement Tips for Apple Pencil 1st/2nd Generation & Logitech Crayon, Wear-Resisting Pen Nibs for iPad Pro/Air/Mini Pencil - White",https://m.media-amazon.com/images/I/51pK8hbbb7L._AC_UL320_.jpg,https://www.amazon.com/dp/B09KVCQXQP,4.5,0,9.99,0,76,false,0
Others,B08G5CVX3K,"TRENDnet 12-Port Cat6 Unshielded Patch Panel,TC-P12C6V, Wall Mount,Included 89D Bracket,Vertical or Horizontal Installation, Compatible w/ Cat5e & Cat6 RJ45 Cabling, 110 IDC Type Terminal Blocks Black",https://m.media-amazon.com/images/I/51R4UKOhxTL._AC_UL320_.jpg,https://www.amazon.com/dp/B08G5CVX3K,4.8,0,29.99,0,76,false,0
Others,B0768B7S49,CABLEDECONN Multiport 4-in-1 HDMI to HDMI/DVI/VGA Adapter Cable with Audio Output Converter (Black),https://m.media-amazon.com/images/I/71U-VniTl1L._AC_UL320_.jpg,https://www.amazon.com/dp/B0768B7S49,4.1,0,18.99,25.99,76,false,0
Others,B00N9S9Z0G,UGREEN Micro USB to USB Micro USB 2.0 OTG Cable 2 Pack On The Go Adapter Micro USB Male to USB Female for Samsung Phone S7 S6 Edge S4 S3 LG G4 DJI Spark Mavic Remote Controller Android Tablets,https://m.media-amazon.com/images/I/61mP6aIdD-L._AC_UL320_.jpg,https://www.amazon.com/dp/B00N9S9Z0G,4.5,0,7.99,0,76,false,0
Others,B07GVP71FL,"VIVO 500ft Bulk Cat6, Full Copper Ethernet Cable, 23 AWG, UTP Pull Box, Cat-6 Wire, Indoor, Network Installations, Blue, CABLE-V017",https://m.media-amazon.com/images/I/81V6o-8uP3L._AC_UL320_.jpg,https://www.amazon.com/dp/B07GVP71FL,4.6,0,69.99,0,76,false,100
Others,B0CB1NQJ3Z,"65xl Ink Cartridge Black and Color Replacement for HP 65 Ink Cartridges Black Color Combo Pack for HP Ink 65 XL Work with HP Envy 5055 5000 5052 5070 Deskjet 3755 3752 3772 2652 (1 Black,1 Tri-Color)",https://m.media-amazon.com/images/I/71LMxpCUgKL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CB1NQJ3Z,4.6,0,29.99,72.99,76,false,200
Others,B000A2BJ44,"Canon PG-40 Black Ink Cartridge, Compatible to iP2600, iP800, iP700 and iP600 Printers",https://m.media-amazon.com/images/I/41-crf2iC1L._AC_UL320_.jpg,https://www.amazon.com/dp/B000A2BJ44,4.7,0,23,26.99,76,false,200
Others,B0BVYQS6JN,"iPhone Charger Fast Charging,[Apple MFi Certified]2Pack Fast iPhone Charger PD USB C Wall Charger Block Plug Adapter 6FT Lightning Cable Quick Data Sync Cord for iPhone 14/13/12/11/X/XR/8/7/SE/AirPods",https://m.media-amazon.com/images/I/71jSehsxFCL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BVYQS6JN,4.5,0,14.99,0,76,false,0
Others,B09SGYR3K9,"StylusHome Kids Stylus Pens for Touch Screens with 6 Extra Tips, Crayon Stylus Pen for iPhone Ipad Air Mini Pro, Kids Edition Tablet, Dragon Touch, Android Tablet - Blue Pink Green (3 Pack)",https://m.media-amazon.com/images/I/51LEQnb9qoL._AC_UL320_.jpg,https://www.amazon.com/dp/B09SGYR3K9,4.4,0,9.99,12.99,76,false,0
Others,B000A1KD1K,SABRENT 6-FT USB to RS-232 DB9 Serial 9 pin Adapter (Prolific PL2303) (SBT-USC6K),https://m.media-amazon.com/images/I/81pEheRxqzL._AC_UL320_.jpg,https://www.amazon.com/dp/B000A1KD1K,4.5,0,11.99,0,76,false,0
Others,B0C58DKH5F,"UGREEN Ethernet Extender 10Gbps, 2 Pack Ethernet Coupler for Cat8 Cat7 Cat6 Cat5 Cable, 328ft Long Distance Extend, Aluminum Alloy Shell, Space Grey",https://m.media-amazon.com/images/I/61eSmfpl+JL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C58DKH5F,4.8,0,14.99,0,76,false,0
Others,B0B5GT3BNX,055H 055 MF743Cdw Toner Cartridge High Capacity 4 Pack Compatible Replacement for Canon Cartridge 055 Color ImageCLASS MF743Cdw MF741Cdw MF746Cdw LBP664Cdw Printer Black/Cyan/Magenta/Yellow,https://m.media-amazon.com/images/I/71fHUPQNREL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B5GT3BNX,4.4,0,127.99,165,76,false,100
Others,B09CY8YBC9,"VCOM USB 4 Cable for Thunderbolt 4 Cable 4 FT, 100W Cable with 40Gbps Data and 8K@30Hz 5K@60Hz or Dual 4K Video,Compatible with Thunderbolt 3/4 Cable and USB-C,for MacBooks,Hub, Docking, and More",https://m.media-amazon.com/images/I/61ikHfppdjL._AC_UL320_.jpg,https://www.amazon.com/dp/B09CY8YBC9,4.6,0,15.99,0,76,false,0
Others,B071YTK82K,"SanDisk 256GB Extreme PRO CFast 2.0 Memory Card - SDCFSP-256G-G46D, Silver",https://m.media-amazon.com/images/I/51kiKEfHuaL._AC_UL320_.jpg,https://www.amazon.com/dp/B071YTK82K,4.5,0,199.99,349.99,76,false,0
Others,B0BNW5C82D,"Cable Matters [Intel Certified] Braided 40Gbps Active Thunderbolt 4 Cable 6.6 ft with 100W Charging Power Delivery and 8K Video - Fully Compatible with Thunderbolt 3, USB 4 / USB4, and USB C Port",https://m.media-amazon.com/images/I/715siCbFtpL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BNW5C82D,4.5,0,59.99,0,76,false,0
Others,B0BHVPCBXQ,"Stylus Pen for HP Envy X360 Pavilion X360 Specter X360 Spectre X2 Envy X2 Rechargeable MPP 2.0 Tilt Active Pen with 4096 Pressure Sensitivity, Palm Rejection, Magnetic Attachment Function, Black",https://m.media-amazon.com/images/I/41I53OYko0L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BHVPCBXQ,4,0,39.99,0,76,false,0
Others,B01BMZ1O8I,"Cables Direct Online 100ft Black Cat5e Ethernet Network Patch Cable Internet Wire for Modem, Router, Pc, TV, Consoles",https://m.media-amazon.com/images/I/71fj9YJrt4L._AC_UL320_.jpg,https://www.amazon.com/dp/B01BMZ1O8I,4.6,0,15.5,20.9,76,false,0
Others,B079NN5S58,"trueCABLE Cat6A Shielded Riser (CMR), 1000ft, Blue, 23AWG Solid Bare Copper, 750MHz, PoE++ (4PPoE), ETL Listed, Overall Foil Shield (FTP), Bulk Ethernet Cable",https://m.media-amazon.com/images/I/81Xty6PEJ0L._AC_UL320_.jpg,https://www.amazon.com/dp/B079NN5S58,4.8,0,267.99,0,76,false,0
Others,B081QDVGLT,"JSAUX USB C to Lightning Cable [2 Pack 6FT], [Apple MFi Certified] iPhone 13 Charger Cable Compatible with iPhone 14/13 Pro/13 Pro Max/12 Pro/11 Pro Max/X/XS/XR/8, iPad 9th 2021, AirPods Pro-Red",https://m.media-amazon.com/images/I/71jHKzhdilL._AC_UL320_.jpg,https://www.amazon.com/dp/B081QDVGLT,4.7,0,21.89,0,76,false,0
Others,B09YM7NZ7D,"Fintie Holder Case for Apple Pencil (1st and 2nd Generation), PU Leather Protective Carrying Bag Sleeve Compatible with Apple Pen Accessories, USB Cable, Samsung Stylus, Lilac Marble",https://m.media-amazon.com/images/I/71ROcyaOiML._AC_UL320_.jpg,https://www.amazon.com/dp/B09YM7NZ7D,4.6,0,9.99,0,76,false,0
Others,B089GG3WN8,"Laptop Camera Cover Slide, 0.028 Inch Ultra Thin Laptop Camera Cover Blocker, Laptop Accessories for iPhone MacBook Laptop, Desktop, PC, Tablet, Protect Your Visual Privacy Security (Pink-3 Pack)",https://m.media-amazon.com/images/I/51uoqAjOR2L._AC_UL320_.jpg,https://www.amazon.com/dp/B089GG3WN8,4.4,0,6.99,0,76,false,0
Others,B004HIN7V0,JVC Violet Flat and Foldable Colorful Flats On Ear Headphone with 3.94 foot Gold Plated Phone Slim Plug HAS160V,https://m.media-amazon.com/images/I/51+aJH1Yw7L._AC_UL320_.jpg,https://www.amazon.com/dp/B004HIN7V0,4.4,0,12.95,0,76,false,0
Others,B09P85Z66B,LEKVKM Cat 6 Ethernet Cable 50 ft High Speed RJ45 Internet Cable for Outdoor & Indoor Support CAT6 Network Solid Slim Flat Black Computer LAN for PC,https://m.media-amazon.com/images/I/61vCmDrc3NL._AC_UL320_.jpg,https://www.amazon.com/dp/B09P85Z66B,4.6,0,6.79,0,76,false,0
Others,B0BNKW6B3H,"[Apple MFi Certified] iPhone Coiled Lightning Cable for Car, 2Pack 6FT USB to lightning Fast Charger Retractable Cord for iPhone14/13/12/11 Pro Max/XS MAX/XR/XS/X/8/7/Plus/6S iPad/Airpods/iPod/Carplay",https://m.media-amazon.com/images/I/61I3K9tawbL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BNKW6B3H,4.3,0,9.99,0,76,false,0
Others,B092V22J52,"Stylus Pencil for Apple iPad Pro (2022) 12.9/11, iPad Pro 6th/5th/4th/3rd Generation, iPad Air 5th/4th/3rd Generation, iPad 6/7/8/9th/10th Generation, iPad Mini 5/6 Compatible with 2018-2022 iPads",https://m.media-amazon.com/images/I/61WkkuoIs2L._AC_UL320_.jpg,https://www.amazon.com/dp/B092V22J52,4.4,0,29.99,0,76,false,0
Others,B08B6C1XQN,"BENFEI USB to Serial Adapter, 6 Feet USB to RS-232 Male (9-pin) DB9 Serial Cable, Prolific Chipset, Windows 11/10/8.1/8/7, Mac OS X 10.6 and Above",https://m.media-amazon.com/images/I/61r2MhAoR2L._AC_UL320_.jpg,https://www.amazon.com/dp/B08B6C1XQN,4.1,0,9.99,0,76,false,0
Others,B0BL6K19Y4,"Stylus Pens for Touch Screens(2 Pcs), High Sensitivity 2-in-1 Magnetic Disc Stylus Pen for iPad Compatible with All Capacitive Touch Screens (Blue Pink/Light Green Blue)",https://m.media-amazon.com/images/I/71gqf415UML._AC_UL320_.jpg,https://www.amazon.com/dp/B0BL6K19Y4,4.5,0,7.99,9.99,76,false,0
Others,B0BTLJQQZK,"KINDRM iPhone Charger Cable, [Apple MFi Certified] 6ft Colorful Gradual USB A to Lightning Charger Cable Nylon Braided Fast Charging Data Cord for iPhone 14 13 12 11 Pro Max XR XS X 8 7 6 Plus More",https://m.media-amazon.com/images/I/61LgO15Sw2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BTLJQQZK,4.2,0,10.99,0,76,false,0
Others,B01LYQ1PVB,SanDisk 32GB Class 10 SDHC Memory Card 2 Pack Works with Bestguarder HD IP66 Infrared Night Vision Game & Trail Hunting Scouting Ghost Camera Bundle with (1) Everything But Stromboli Microfiber Cloth,https://m.media-amazon.com/images/I/51pIRqoqpdL._AC_UL320_.jpg,https://www.amazon.com/dp/B01LYQ1PVB,4.7,0,15.65,0,76,false,0
Others,B00QFTKLQI,"Fosmon Youth Series Kids Stylus Pen for Apple iPad Air Mini Pro, Kids Edition Tablet, Dragon Touch, Galaxy Tab A E, Leapfrog Epic LeapPad, Nabi JR, Chromo Android Tablets Smartphones (5 Pack)",https://m.media-amazon.com/images/I/71R5TbAcFTL._AC_UL320_.jpg,https://www.amazon.com/dp/B00QFTKLQI,4.3,0,9.99,19.99,76,false,0
Others,B01KGTGXQO,"Plugable Thunderbolt 3 Cable 20Gbps Supports 100W (20V, 5A) Charging, 6.6ft / 2m USB C Compatible [Thunderbolt 3 Certified] - Driverless",https://m.media-amazon.com/images/I/61RlhR-Mv+L._AC_UL320_.jpg,https://www.amazon.com/dp/B01KGTGXQO,4.6,0,25.95,0,76,false,0
Others,B08HGLJLSH,"Stylus Pens for Touch Screens,Active Stylus Compatible with Apple,Magnetism Cover Cap, Universal for iPhone/iPad Pro/Mini/Air/Android and Other Touch Screens (White)",https://m.media-amazon.com/images/I/51jYIsPRXAL._AC_UL320_.jpg,https://www.amazon.com/dp/B08HGLJLSH,4.1,0,9.98,10.98,76,false,0
Others,B09G6BWM7T,"iwillink Cat6 Keystone Jack RJ45 Keystone Jack 25-Pack and Keystone Punch-Down Stand, UTP Modular Ethernet Jack Insert 90-Degree, Punch Down Keystone Jack Adapter, White",https://m.media-amazon.com/images/I/61FFjHe29vL._AC_UL320_.jpg,https://www.amazon.com/dp/B09G6BWM7T,4.7,0,22.99,0,76,false,0
Others,B017NIDXF0,"SABRENT USB 3.1 (Type A) to SSD / 2.5 Inch SATA Hard Drive Adapter [Optimized for SSD, Support UASP SATA III] (EC-SS31)",https://m.media-amazon.com/images/I/7196-mv-e2L._AC_UL320_.jpg,https://www.amazon.com/dp/B017NIDXF0,4.7,0,13.49,14.99,76,false,0
Others,B086SJ8Y78,"California JOS 6-Pack(Black) Ultra Thin 0.03 inch Webcam Camera Cover Slide Protect Privacy Security for MacBook Air, Laptop, iPad, iMac, PC, iPhone(More Options)",https://m.media-amazon.com/images/I/61z98saI1DL._AC_UL320_.jpg,https://www.amazon.com/dp/B086SJ8Y78,4.4,0,4.79,0,76,false,0
Others,B09J4Y5JR4,"iPhone USB C to Lightning Cable,【2Pack 6FT MFi Certified】Right Angle 90 Degree iPhone Fast Charger Nylon Braided 20W Charging Data Syncing Cord Compatible with iPhone 14/13/Pro/ 12/Max/11/XS/XR/8/Plus",https://m.media-amazon.com/images/I/71c4bCzRjBL._AC_UL320_.jpg,https://www.amazon.com/dp/B09J4Y5JR4,4.5,0,12.99,0,76,false,0
Others,B0B9BNFSH1,Cat7 Ethernet Cable 650ft: Easy Pull 10G 1000Mhz Double Shielded Riser (CMR) Outdoor/Indoor Heavy-Duty Waterproof 26AWG S/STP Cat 7 Ethernet Cable Spool,https://m.media-amazon.com/images/I/71HaalAWWSL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B9BNFSH1,4.6,0,143.09,0,76,false,0
Others,B08CVM2FJ2,"SAMSUNG Galaxy Replacement S-Pen for Note 20 , and Note20 UltraÃ‚  - Copper (US Version ) (EJ-PN980BAEGUS)",https://m.media-amazon.com/images/I/41fNRRsrnRL._AC_UL320_.jpg,https://www.amazon.com/dp/B08CVM2FJ2,4.8,0,39.99,0,76,false,0
Others,B00HUAYRDO,"Platinum 202016J EZ-RJ45 Cat 6 Connector and Strain Relief Combo Kit, 50-Pieces",https://m.media-amazon.com/images/I/91yzHfwIsML._AC_UL320_.jpg,https://www.amazon.com/dp/B00HUAYRDO,4.5,0,45.44,50.89,76,false,100
Others,B0CGQXHYF9,"902XL Ink Cartridges Replacement for HP 902XL Ink Cartridges for OfficeJet Pro 6978 6968 6958 6962 6970 6954 6960 6950 6979 Printer (902XL Ink Cartridges Combo Pack, Black Cyan Magenta Yellow)",https://m.media-amazon.com/images/I/71mB97kVqsL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CGQXHYF9,4.3,0,29.99,37.99,76,false,100
Others,B09JCCW94F,"Penoval USI Stylus Pen for Chromebook with Tail Eraser, 4096 Levels Pressure for Lenovo chromebook Duet, ASUS chromebook C436, HP chromebook X360 12b, HP chromebook X360 14b Spare Tip Included…",https://m.media-amazon.com/images/I/71ethZ3gHUL._AC_UL320_.jpg,https://www.amazon.com/dp/B09JCCW94F,4.4,0,54.9,59.9,76,false,0
Others,B09WYQXN3V,"Stylus Pen for iPad Pencil 2nd Generation Compatible with Apple Pencil Palm Rejection Tilt, iPad 10th/9th/8th/7th/6th gen,iPad Pro 11/12.9-inch,iPad Air 5th/4th/3rd gen,iPad Mini 5th/6th gen Pink",https://m.media-amazon.com/images/I/51rPPW03wpL._AC_UL320_.jpg,https://www.amazon.com/dp/B09WYQXN3V,4.4,0,19.99,22.99,76,false,0
